tid,loc_name,address_1,latitude,longitude,city,state,RunID,RunDate,InsertUpdateTime,postal_code,country,neighborhood,address_2
7303,"Seasons Elite CHSL, Godrej Hill - Kalyan (West)","Shop No. 5 & 6, Seasons Elite CHSL, Godrej Hill, Barave, Kalyan (West)",19.259546,73.14575,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Kalyan (West),Hanuman Mandir
7304,"Sonata Commercial Premises CSL, MIDC - Dombivli (East)","Shop No.15, Sonata Commercial Premises CSL, Plot No. 46/01, Nanasaheb Dharmadhikari Marg, MIDC, Dombivli (East)",19.207928,73.10308,Dombivli,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421203,India,Dombivli (East),SRV Mamata Hospital
7305,"Citi Mall, Dombivli Industrial Estate - Dombivli (East)","Shop/Unit No.26, Citi Mall, Plot No. P-4/1, , Dombivli Industrial Area, Asade Golavali, Dombivli (East)",19.213797,73.10599,Dombivli,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421203,India,Dombivli (East),K. V. Pendharkar College
7306,"Shakuntala Plaza, Lodha Heaven, Dombivli - (East)","Shop No. 2 & 3, Shakuntala Plaza, S. No. 128, H.No.1, Lodha Heaven, Nilje, Dombivli (East)",19.158768,73.076546,Dombivli,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421204,India,Dombivli (East),Shree Manav Kalyan Hospital Pvt Ltd
7307,"Laxman Apartment, Tisgaon - Kalyan (East)","Shop No. 7, Laxman Apartment, Malang Road, Tisgaon, Kalyan (East)",19.220955,73.12851,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421306,India,Kalyan (East),Gav Devi Mandir Road
7308,"Regency Park CHSL, Chakkinaka, Kalyan (East)","Shop No. 23, Bldg E, Regency Park CHSL, Netivali Village, Mangal Road, Chakkinaka, Kalyan (East)",19.225576,73.126015,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421306,India,Kalyan (East),Chakki Naka
7309,"Sanchit Bungalow & Sapphire CHSL, B.V. Road, Kalyan - (West)","Shop No. 8, 12, 13, Sanchit Bungalow and Sapphire CHSL, Vaidya Wada, Bharatacharya Vaidya Road, Kalyan (West)",19.24494,73.1266,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Kalyan (West),Bhartacharya Vadiya Chowk
7310,"Mega Silver, Atmaram Kene Residency - Kalyan (West)","Shop No. 1, Type A Building, Mega Silver, Atmaram Kene Residency, Karnik Road, Rambaug Lane 4, Chikanghar, Kalyan (West)",19.243544,73.13948,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Kalyan (West),Holy Cross School
7311,"New Era, Gauripada - Kalyan (West)","Shop No. 28, C-Wing, Building No. F1, New Era, Near Yogidham CHSL, Gauripada, Kalyan (West)",19.24686,73.15292,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Kalyan (West),Rosemary Building
7312,"Regency Avenue CHSL, Santoshi Mata Road - Kalyan (West)","Shop No. 6, Ground floor, Wing C, Regency Avenue CHSL, Santoshi Mata Road, Kalyan (West)",19.241941,73.14514,Kalyan,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421301,India,Kalyan (West),Smart Kids Nursery
7313,"Jay Laxmi Krupa CHSL, Kalyan Road - Dombivli (East)","Shop No. A005, Ground floor, Jay Laxmi Krupa CHSL, Kalyan Road, Dombivli (East)",19.21563,73.09619,Dombivli,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421201,India,Dombivli (East),Manjunath School
7314,"Heena Plaza CHSL, Rajaji Path - Dombivli (East)","Shop No. 6, Ground floor, Heena Plaza CHSL, Opp. Adarsh Vidyalaya, Rajaji Path, Ramagar, Dombivli (East)",19.214802,73.08367,Dombivli,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,421201,India,Dombivli (East),Shreeram Nursing Home
7315,"Puboni Building, Janapriya Road - Kapra","Ground Floor, Puboni Building, Plot No. 5, Sadhana Vihar Colony, Phase-I, Janapriya Road, Kapra",17.491747,78.55638,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500062,India,Kapra,Green Park Enclave
7316,"Sri Nilayam, Pilot Rajkumar Road - Malkajgiri","Ground Floor, Sri Nilayam Building, Plot No.230, Jyothi Nagar, Pilot Rajkumar Road, Malkajgiri",17.444279,78.52531,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500047,India,Malkajgiri,Hanumanpet Park
7317,Sree Venkata Sainagar Colony - Alwal,"Ground Floor, Sree Venkata Sainagar Colony, Venkatapuram Cross Road, Alwal",17.499361,78.499565,Secunderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500010,India,Alwal,West Venkatapuram Bus Stop
